ID,CONCEPT,DOCULECT,FORM,TOKENS
3459,night,IFUGAO BAYNINAN,labi,l a b i
3551,night,ILOKANO,rabi,r a b i
3643,night,ILONGOT KAKIDUGEN,masi,m a s i
3735,night,INIBALOI,kaləbian,k a l ə b i a n
3827,night,IRANUN,magabi,m a g a b i
3919,night,IRIGA,gabʔi,g a b ʔ i
4011,night,ISNAG,gabi,g a b i
4103,night,ITAWIT,gEbi,g b i
4195,night,ITNEG BINONGAN,labi,l a b i
4287,night,JAPANESE,jo,j o
4379,night,KADAZAN,sodop,s o d o p
4471,night,KAGAYANEN,kiləm,k i l ə m
4563,night,KALAGAN,gabi,g a b i
4655,night,KALINGA GUINAANG,labi,l a b i
4747,night,KALINGA LIMOS,labi,l a b i
4839,night,KALLAHAN KAYAPA PROPER,malabi,m a l a b i
4931,night,KANKANAY NORTHERN,labi,l a b i
5023,night,KAPAMPANGAN,beji,b e j i
5115,night,KINARAY A,gabi,g a b i
5207,night,KOREAN,pam,p a m
5299,night,LEGAZPI,baŋgi,b a ŋ g i
5391,night,LIBON,gabi,g a b i
5483,night,LIVE,ie,i e
5575,night,MAMANWA,kahabzan,k a h a b z a n
5667,night,MANIDE,takep,t a k e p
5759,night,MANOBO ATA,maʔusilom,m a ʔ u s i l o m
5851,night,MANOBO DIBABAWON,kadukiləm,k a d u k i l ə m
5943,night,MANOBO ILIANEN,mərukiləm,m ə r u k i l ə m
6035,night,MANOBO KALAMANSIG COTABATO,sigəp,s i g ə p
6127,night,MANOBO SARANGANI,dolom,d o l o m
6219,night,MANOBO TIGWA,madusiləm,m a d u s i l ə m
6311,night,MANOBO WESTERN BUKIDNON,dukiləm,d u k i l ə m
6403,night,MANSAKA,gabi,g a b i
6495,night,MAPUN,bahaŋi,b a h a ŋ i
6587,night,MARANAO,gagaoiʔi,g a g a o i ʔ i
6679,night,MASBATENYO,gabi,g a b i
6771,night,MINANGALI LOWER TANUDAN KALINGA,labi,l a b i
6863,night,MOKSHA,vje,v j e
6955,night,MOLBOG,gobi,g o b i
7047,night,MONGOLIAN,Sunu,u n u
7139,night,MORO MAGINDANAU,magabi,m a g a b i
7231,night,NORTHERN CATANDUANES,gaʔbi,g a ʔ b i
7323,night,NORTHERN SORSOGON,gabʔi,g a b ʔ i
7415,night,OAS,gaʔbi,g a ʔ b i
7507,night,PALAWANO BATAK,dələm,d ə l ə m
7599,night,PANGASINAN,labi,l a b i
7691,night,PANGUTARAN SAMA,saŋom,s a ŋ o m
7783,night,PROTO PALAWAN,gebiʔi,g e b i ʔ i
7875,night,QUEZON PALAWAN,gebi,g e b i
7967,night,ROMBLOMANON 2,gabʔi,g a b ʔ i
8059,night,SAMAL,saŋom,s a ŋ o m
8151,night,SAMBAL BOTOLAN,jabi,j a b i
8243,night,SANGIL SARANGANI ISLANDS,rəbi,r ə b i
8335,night,SEDANG,koŋ maŋ,k o ŋ # m a ŋ
8427,night,SIBUTU SOUTHERN SAMA,saŋom,s a ŋ o m
8519,night,SOGODNIN BORACAY,kalap,k a l a p
8611,night,SOUTH SAAMI,əjə,ə j ə
8703,night,SOUTHERN CATANDUANES,baŋgi,b a ŋ g i
8795,night,SOUTHERN SORSOGON,gabʔi,g a b ʔ i
8887,night,SOUTHWEST PALAWANO,gebi,g e b i
8979,night,SPANISH,noCe,n o e
9071,night,SUBANON SIOCON,gobi,g o b i
9163,night,SUBANUN SINDANGAN,gəbii,g ə b ii
9255,night,SURIGAONON,dujom,d u j o m
9347,night,TAGABAWA,dukilam,d u k i l a m
9439,night,TAGABILI,kifuh,k i f u h
9531,night,TAGALOG,gabi,g a b i
9623,night,TAGBANWA ABORLAN,dələm,d ə l ə m
9715,night,TAGBANWA KALAMIAN,labii,l a b ii
9807,night,TAUSUG,duum,d uu m
9899,night,TIMUGON MURUT,dondom,d o n d o m
9991,night,TIRURAY,buteŋ,b u t e ŋ
10083,night,TURKISH,gedʒe,g e dʒ e
10175,night,UGARITIC,ll,ll
10267,night,UMIRAY DUMAGET AGTA,abi,a b i
10359,night,WARAY WARAY,gabi,g a b i
10451,night,YAKAN,saŋem,s a ŋ e m
10543,night,YOGAD,gabi,g a b i
10635,night,ZAMBOANGUENO,noCe,n o e
10727,night,IMOROD,mahep,m a h e p
10819,night,BABUYAN,ahep,a h e p
10911,night,BISAYA SABAH,putoŋ,p u t o ŋ
11003,night,CAPIZNON,,
11095,night,FINALLIG,lafi,l a f i
11187,night,HILIGAYNON,gabi,g a b i
11279,night,INABAKNON,saŋom,s a ŋ o m
11371,night,KALAGAN KAAGAN,gabi,g a b i
11463,night,KANKANAEY,labi,l a b i
11555,night,MANDAYAN BOSO,gabi,g a b i
11647,night,MANDAYAN ISLAM PISO,gabi,g a b i
11739,night,SINAUNA,abi,a b i
11831,night,SOUTHERN KALINGA,lafi,l a f i
56,nose,AGTA,iguŋ,i g u ŋ
148,nose,AKLANON,iluŋ,i l u ŋ
240,nose,ARTA,aduŋ,a d u ŋ
332,nose,ATTA PAMPLONA,iguŋ,i g u ŋ
424,nose,BAJAU WEST COAST,uruŋ,u r u ŋ
516,nose,BALANGAW,aŋal,a ŋ a l
608,nose,BALANGINGI SAMA,uŋ,u ŋ
700,nose,BANTON BANTOANON,iloŋ,i l o ŋ
792,nose,BASQUE,sudur,s u d u r
884,nose,BATAK PALAWAN,uruŋ,u r u ŋ
976,nose,BILAAN KORONADAL,iluŋ,i l u ŋ
1068,nose,BILAAN SARANGANI,iluŋ,i l u ŋ
1160,nose,BONGGI,iduŋ,i d u ŋ
1252,nose,BONTOC GUINAANG,əŋəl,ə ŋ ə l
1344,nose,BUHI,ʔuruŋ,ʔ u r u ŋ
1436,nose,BUKIDNON BINUKID,iduŋ,i d u ŋ
1528,nose,BUTUANON,iloŋ,i l o ŋ
1620,nose,CAIJIA,bikei,b i k e i
1712,nose,CEBUANO,iluŋ,i l u ŋ
1804,nose,CENTRAL TAGBANWA,uroŋ,u r o ŋ
1896,nose,CUYONON,iloŋ,i l o ŋ
1988,nose,DARAGA,ʔuruŋ,ʔ u r u ŋ
2080,nose,DUMAGAT CASIGURAN,duŋos,d u ŋ o s
2172,nose,DUPANINGAN AGTA,duŋas,d u ŋ a s
2264,nose,ENGLISH,noz,n o z
2356,nose,ESKAYAN,dʒiomintir,dʒ i o m i n t i r
2448,nose,ESTONIAN,nina,n i n a
2540,nose,FINNISH,nenE,n e n
2632,nose,FUZHOU CHINESE,phei,ph e i
2724,nose,GADDANG,ijoŋ,i j o ŋ
2816,nose,HANUNOO,iruŋ,i r u ŋ
2908,nose,HIGAONON BINUKID,iduŋ,i d u ŋ
3000,nose,HUNGARIAN,or,o r
3092,nose,IBANAG,iguŋ,i g u ŋ
3184,nose,IDAAN,iruŋ,i r u ŋ
3276,nose,IFUGAO AMGANAD,oloŋ,o l o ŋ
3368,nose,IFUGAO BATAD,oloŋ,o l o ŋ
3460,nose,IFUGAO BAYNINAN,oloŋ,o l o ŋ
3552,nose,ILOKANO,agoŋ,a g o ŋ
3644,nose,ILONGOT KAKIDUGEN,əgəŋ,ə g ə ŋ
3736,nose,INIBALOI,ədəŋ,ə d ə ŋ
3828,nose,IRANUN,ŋiruŋ,ŋ i r u ŋ
3920,nose,IRIGA,ʔuruŋ,ʔ u r u ŋ
4012,nose,ISNAG,iguŋ,i g u ŋ
4104,nose,ITAWIT,ijuŋ,i j u ŋ
4196,nose,ITNEG BINONGAN,əŋəl,ə ŋ ə l
4288,nose,JAPANESE,hana,h a n a
4380,nose,KADAZAN,toduŋ,t o d u ŋ
4472,nose,KAGAYANEN,iruŋ,i r u ŋ
4564,nose,KALAGAN,iluŋ,i l u ŋ
4656,nose,KALINGA GUINAANG,oŋol,o ŋ o l
4748,nose,KALINGA LIMOS,oŋol,o ŋ o l
4840,nose,KALLAHAN KAYAPA PROPER,ələŋ,ə l ə ŋ
4932,nose,KANKANAY NORTHERN,əʔəŋ,ə ʔ ə ŋ
5024,nose,KAPAMPANGAN,aruŋ,a r u ŋ
5116,nose,KINARAY A,iroŋ,i r o ŋ
5208,nose,KOREAN,ko,k o
5300,nose,LEGAZPI,duŋuʔ,d u ŋ u ʔ
5392,nose,LIBON,ʔuruŋ,ʔ u r u ŋ
5484,nose,LIVE,nana,n a n a
5576,nose,MAMANWA,iroŋ,i r o ŋ
5668,nose,MANIDE,haʔduŋ,h a ʔ d u ŋ
5760,nose,MANOBO ATA,iduŋ,i d u ŋ
5852,nose,MANOBO DIBABAWON,simud,s i m u d
5944,nose,MANOBO ILIANEN,iruŋ,i r u ŋ
6036,nose,MANOBO KALAMANSIG COTABATO,iduŋ,i d u ŋ
6128,nose,MANOBO SARANGANI,idoŋ,i d o ŋ
6220,nose,MANOBO TIGWA,iduŋ,i d u ŋ
6312,nose,MANOBO WESTERN BUKIDNON,izuŋ,i z u ŋ
6404,nose,MANSAKA,iluŋ,i l u ŋ
6496,nose,MAPUN,samo,s a m o
6588,nose,MARANAO,iroŋ,i r o ŋ
6680,nose,MASBATENYO,iroŋ,i r o ŋ
6772,nose,MINANGALI LOWER TANUDAN KALINGA,oŋo8,o ŋ o
6864,nose,MOKSHA,Salxka,a l x k a
6956,nose,MOLBOG,oduŋ,o d u ŋ
7048,nose,MONGOLIAN,xamar,x a m a r
7140,nose,MORO MAGINDANAU,iluŋ,i l u ŋ
7232,nose,NORTHERN CATANDUANES,ʔiluŋ,ʔ i l u ŋ
7324,nose,NORTHERN SORSOGON,ʔiluŋ,ʔ i l u ŋ
7416,nose,OAS,ʔuruŋ,ʔ u r u ŋ
7508,nose,PALAWANO BATAK,uruŋ,u r u ŋ
7600,nose,PANGASINAN,eleŋ,e l e ŋ
7692,nose,PANGUTARAN SAMA,,
7784,nose,PROTO PALAWAN,ʔaruŋ,ʔ a r u ŋ
7876,nose,QUEZON PALAWAN,əduŋ,ə d u ŋ
7968,nose,ROMBLOMANON 2,ʔiluŋ,ʔ i l u ŋ
8060,nose,SAMAL,uuŋ,uu ŋ
8152,nose,SAMBAL BOTOLAN,baloŋo,b a l o ŋ o
8244,nose,SANGIL SARANGANI ISLANDS,iluŋ,i l u ŋ
8336,nose,SEDANG,moh,m o h
8428,nose,SIBUTU SOUTHERN SAMA,uŋ,u ŋ
8520,nose,SOGODNIN BORACAY,oroŋ,o r o ŋ
8612,nose,SOUTH SAAMI,5ueniə,u e n i ə
8704,nose,SOUTHERN CATANDUANES,duŋuʔ,d u ŋ u ʔ
8796,nose,SOUTHERN SORSOGON,ʔiruŋ,ʔ i r u ŋ
8888,nose,SOUTHWEST PALAWANO,edoŋ,e d o ŋ
8980,nose,SPANISH,naris,n a r i s
9072,nose,SUBANON SIOCON,suŋ,s u ŋ
9164,nose,SUBANUN SINDANGAN,suŋ,s u ŋ
9256,nose,SURIGAONON,iloŋ,i l o ŋ
9348,nose,TAGABAWA,,
9440,nose,TAGABILI,iluŋ,i l u ŋ
9532,nose,TAGALOG,iloŋ,i l o ŋ
9624,nose,TAGBANWA ABORLAN,uruŋ,u r u ŋ
9716,nose,TAGBANWA KALAMIAN,uruŋ,u r u ŋ
9808,nose,TAUSUG,iluŋ,i l u ŋ
9900,nose,TIMUGON MURUT,aduŋ,a d u ŋ
9992,nose,TIRURAY,iruŋ,i r u ŋ
10084,nose,TURKISH,burun udʒ,b u r u n # u dʒ
10176,nose,UGARITIC,apu,a p u
10268,nose,UMIRAY DUMAGET AGTA,aŋut,a ŋ u t
10360,nose,WARAY WARAY,iroŋ,i r o ŋ
10452,nose,YAKAN,uŋ,u ŋ
10544,nose,YOGAD,iguŋ,i g u ŋ
10636,nose,ZAMBOANGUENO,naris,n a r i s
10728,nose,IMOROD,momodan,m o m o d a n
10820,nose,BABUYAN,momodan,m o m o d a n
10912,nose,BISAYA SABAH,adoŋ,a d o ŋ
11004,nose,CAPIZNON,iloŋ,i l o ŋ
11096,nose,FINALLIG,aŋor,a ŋ o r
11188,nose,HILIGAYNON,iloŋ,i l o ŋ
11280,nose,INABAKNON,uroŋ,u r o ŋ
11372,nose,KALAGAN KAAGAN,iluŋ,i l u ŋ
11464,nose,KANKANAEY,eŋ,e ŋ
11556,nose,MANDAYAN BOSO,iluŋ,i l u ŋ
11648,nose,MANDAYAN ISLAM PISO,iluŋ,i l u ŋ
11740,nose,SINAUNA,aʔdoŋ,a ʔ d o ŋ
11832,nose,SOUTHERN KALINGA,oŋor,o ŋ o r
57,not,AGTA,,
149,not,AKLANON,,
241,not,ARTA,,
333,not,ATTA PAMPLONA,,
425,not,BAJAU WEST COAST,,
517,not,BALANGAW,,
609,not,BALANGINGI SAMA,,
701,not,BANTON BANTOANON,,
793,not,BASQUE,ez,e z
885,not,BATAK PALAWAN,,
977,not,BILAAN KORONADAL,,
1069,not,BILAAN SARANGANI,,
1161,not,BONGGI,,
1253,not,BONTOC GUINAANG,,
1345,not,BUHI,,
1437,not,BUKIDNON BINUKID,hariʔ,h a r i ʔ
1529,not,BUTUANON,,
1621,not,CAIJIA,,
1713,not,CEBUANO,,
1805,not,CENTRAL TAGBANWA,,
1897,not,CUYONON,,
1989,not,DARAGA,,
2081,not,DUMAGAT CASIGURAN,,
2173,not,DUPANINGAN AGTA,,
2265,not,ENGLISH,nat,n a t
2357,not,ESKAYAN,,
2449,not,ESTONIAN,mitte,m i tt e
2541,not,FINNISH,ei,e i
2633,not,FUZHOU CHINESE,,
2725,not,GADDANG,,
2817,not,HANUNOO,balaw,b a l a w
2909,not,HIGAONON BINUKID,hariʔ,h a r i ʔ
3001,not,HUNGARIAN,nem,n e m
3093,not,IBANAG,,
3185,not,IDAAN,,
3277,not,IFUGAO AMGANAD,,
3369,not,IFUGAO BATAD,,
3461,not,IFUGAO BAYNINAN,,
3553,not,ILOKANO,,
3645,not,ILONGOT KAKIDUGEN,,
3737,not,INIBALOI,,
3829,not,IRANUN,,
3921,not,IRIGA,,
4013,not,ISNAG,,
4105,not,ITAWIT,,
4197,not,ITNEG BINONGAN,,
4289,not,JAPANESE,de nai,d e # n a i
4381,not,KADAZAN,,
4473,not,KAGAYANEN,,
4565,not,KALAGAN,,
4657,not,KALINGA GUINAANG,,
4749,not,KALINGA LIMOS,,
4841,not,KALLAHAN KAYAPA PROPER,,
4933,not,KANKANAY NORTHERN,,
5025,not,KAPAMPANGAN,aliʔ,a l i ʔ
5117,not,KINARAY A,,
5209,not,KOREAN,ani,a n i
5301,not,LEGAZPI,,
5393,not,LIBON,,
5485,not,LIVE,,
5577,not,MAMANWA,,
5669,not,MANIDE,,
5761,not,MANOBO ATA,,
5853,not,MANOBO DIBABAWON,,
5945,not,MANOBO ILIANEN,,
6037,not,MANOBO KALAMANSIG COTABATO,,
6129,not,MANOBO SARANGANI,,
6221,not,MANOBO TIGWA,,
6313,not,MANOBO WESTERN BUKIDNON,,
6405,not,MANSAKA,,
6497,not,MAPUN,,
6589,not,MARANAO,,
6681,not,MASBATENYO,,
6773,not,MINANGALI LOWER TANUDAN KALINGA,,
6865,not,MOKSHA,af,a f
6957,not,MOLBOG,,
7049,not,MONGOLIAN,,
7141,not,MORO MAGINDANAU,,
7233,not,NORTHERN CATANDUANES,,
7325,not,NORTHERN SORSOGON,,
7417,not,OAS,,
7509,not,PALAWANO BATAK,,
7601,not,PANGASINAN,,
7693,not,PANGUTARAN SAMA,,
7785,not,PROTO PALAWAN,,
7877,not,QUEZON PALAWAN,,
7969,not,ROMBLOMANON 2,,
8061,not,SAMAL,,
8153,not,SAMBAL BOTOLAN,,
8245,not,SANGIL SARANGANI ISLANDS,,
8337,not,SEDANG,oh ta,o h # t a
8429,not,SIBUTU SOUTHERN SAMA,,
8521,not,SOGODNIN BORACAY,,
8613,not,SOUTH SAAMI,,
8705,not,SOUTHERN CATANDUANES,,
8797,not,SOUTHERN SORSOGON,,
8889,not,SOUTHWEST PALAWANO,,
8981,not,SPANISH,no,n o
9073,not,SUBANON SIOCON,,
9165,not,SUBANUN SINDANGAN,,
9257,not,SURIGAONON,,
9349,not,TAGABAWA,,
9441,not,TAGABILI,,
9533,not,TAGALOG,hindi,h i n d i
9625,not,TAGBANWA ABORLAN,,
9717,not,TAGBANWA KALAMIAN,,
9809,not,TAUSUG,,
9901,not,TIMUGON MURUT,,
9993,not,TIRURAY,,
10085,not,TURKISH,dejil,d e j i l
10177,not,UGARITIC,,
10269,not,UMIRAY DUMAGET AGTA,,
10361,not,WARAY WARAY,,
10453,not,YAKAN,,
10545,not,YOGAD,,
10637,not,ZAMBOANGUENO,,
10729,not,IMOROD,beken,b e k e n
10821,not,BABUYAN,,
10913,not,BISAYA SABAH,,
11005,not,CAPIZNON,,
11097,not,FINALLIG,,
11189,not,HILIGAYNON,,
11281,not,INABAKNON,,
11373,not,KALAGAN KAAGAN,,
11465,not,KANKANAEY,,
11557,not,MANDAYAN BOSO,,
11649,not,MANDAYAN ISLAM PISO,,
11741,not,SINAUNA,,
11833,not,SOUTHERN KALINGA,,
58,one,AGTA,tatakdoj,t a t a k d o j
150,one,AKLANON,isaxah,i s a x a h
242,one,ARTA,sipaŋ,s i p a ŋ
334,one,ATTA PAMPLONA,taddaj,t a dd a j
426,one,BAJAU WEST COAST,isaʔ,i s a ʔ
518,one,BALANGAW,əho,ə h o
610,one,BALANGINGI SAMA,isa,i s a
702,one,BANTON BANTOANON,usa,u s a
794,one,BASQUE,bat,b a t
886,one,BATAK PALAWAN,əsa,ə s a
978,one,BILAAN KORONADAL,satu,s a t u
1070,one,BILAAN SARANGANI,satu,s a t u
1162,one,BONGGI,isa,i s a
1254,one,BONTOC GUINAANG,əsa,ə s a
1346,one,BUHI,ʔisad,ʔ i s a d
1438,one,BUKIDNON BINUKID,sabuwa,s a b u w a
1530,one,BUTUANON,isa,i s a
1622,one,CAIJIA,ji,j i
1714,one,CEBUANO,usa,u s a
1806,one,CENTRAL TAGBANWA,tam,t a m
1898,one,CUYONON,sakabilog,s a k a b i l o g
1990,one,DARAGA,ʔisad,ʔ i s a d
2082,one,DUMAGAT CASIGURAN,Esaʔ,a ʔ
2174,one,DUPANINGAN AGTA,Esa,a
2266,one,ENGLISH,wən,w ə n
2358,one,ESKAYAN,oj,o j
2450,one,ESTONIAN,uks,u ks
2542,one,FINNISH,iksi,i ks i
2634,one,FUZHOU CHINESE,8uok,u o k
2726,one,GADDANG,antet,a n t e t
2818,one,HANUNOO,usa,u s a
2910,one,HIGAONON BINUKID,sabuwa,s a b u w a
3002,one,HUNGARIAN,egj,e g j
3094,one,IBANAG,tadaj,t a d a j
3186,one,IDAAN,saʔ,s a ʔ
3278,one,IFUGAO AMGANAD,oha,o h a
3370,one,IFUGAO BATAD,goha,g o h a
3462,one,IFUGAO BAYNINAN,goha,g o h a
3554,one,ILOKANO,masa,m a s a
3646,one,ILONGOT KAKIDUGEN,sit,s i t
3738,one,INIBALOI,sakəj,s a k ə j
3830,one,IRANUN,isa,i s a
3922,one,IRIGA,ʔisad,ʔ i s a d
4014,one,ISNAG,isa,i s a
4106,one,ITAWIT,isE,i s
4198,one,ITNEG BINONGAN,issa,i ss a
4290,one,JAPANESE,hitocu,h i t o c u
4382,one,KADAZAN,iso,i s o
4474,one,KAGAYANEN,isja,i s j a
4566,one,KALAGAN,sambuk,s a m b u k
4658,one,KALINGA GUINAANG,ossaʔan,o ss a ʔ a n
4750,one,KALINGA LIMOS,osa,o s a
4842,one,KALLAHAN KAYAPA PROPER,hakəj,h a k ə j
4934,one,KANKANAY NORTHERN,əsa,ə s a
5026,one,KAPAMPANGAN,metuŋ,m e t u ŋ
5118,one,KINARAY A,sara,s a r a
5210,one,KOREAN,han,h a n
5302,one,LEGAZPI,saruʔ,s a r u ʔ
5394,one,LIBON,ʔosad,ʔ o s a d
5486,one,LIVE,ikS,i k
5578,one,MAMANWA,isa,i s a
5670,one,MANIDE,supeg,s u p e g
5762,one,MANOBO ATA,isa,i s a
5854,one,MANOBO DIBABAWON,sə,s ə
5946,one,MANOBO ILIANEN,səbəka,s ə b ə k a
6038,one,MANOBO KALAMANSIG COTABATO,səbaʔən,s ə b a ʔ ə n
6130,one,MANOBO SARANGANI,sobad,s o b a d
6222,one,MANOBO TIGWA,sabəka,s a b ə k a
6314,one,MANOBO WESTERN BUKIDNON,səvəha,s ə v ə h a
6406,one,MANSAKA,isa,i s a
6498,one,MAPUN,dambuwaʔ,d a m b u w a ʔ
6590,one,MARANAO,isa,i s a
6682,one,MASBATENYO,isad,i s a d
6774,one,MINANGALI LOWER TANUDAN KALINGA,osan,o s a n
6866,one,MOKSHA,fka,f k a
6958,one,MOLBOG,isaʔ,i s a ʔ
7050,one,MONGOLIAN,nik,n i k
7142,one,MORO MAGINDANAU,isa,i s a
7234,one,NORTHERN CATANDUANES,saduʔ,s a d u ʔ
7326,one,NORTHERN SORSOGON,ʔisad,ʔ i s a d
7418,one,OAS,ʔisad,ʔ i s a d
7510,one,PALAWANO BATAK,əsa,ə s a
7602,one,PANGASINAN,sakej,s a k e j
7694,one,PANGUTARAN SAMA,dakajoʔ,d a k a j o ʔ
7786,one,PROTO PALAWAN,ʔisaʔ,ʔ i s a ʔ
7878,one,QUEZON PALAWAN,isa,i s a
7970,one,ROMBLOMANON 2,ʔisa,ʔ i s a
8062,one,SAMAL,isa,i s a
8154,one,SAMBAL BOTOLAN,miha,m i h a
8246,one,SANGIL SARANGANI ISLANDS,sa,s a
8338,one,SEDANG,moi,m o i
8430,one,SIBUTU SOUTHERN SAMA,isa,i s a
8522,one,SOGODNIN BORACAY,isaŋ,i s a ŋ
8614,one,SOUTH SAAMI,aktə,a k t ə
8706,one,SOUTHERN CATANDUANES,saluʔ,s a l u ʔ
8798,one,SOUTHERN SORSOGON,sajuʔ,s a j u ʔ
8890,one,SOUTHWEST PALAWANO,isaʔ,i s a ʔ
8982,one,SPANISH,uno,u n o
9074,one,SUBANON SIOCON,sala bok,s a l a # b o k
9166,one,SUBANUN SINDANGAN,sala,s a l a
9258,one,SURIGAONON,isa,i s a
9350,one,TAGABAWA,sabad,s a b a d
9442,one,TAGABILI,sotuh,s o t u h
9534,one,TAGALOG,isa,i s a
9626,one,TAGBANWA ABORLAN,əsa,ə s a
9718,one,TAGBANWA KALAMIAN,tasaʔ,t a s a ʔ
9810,one,TAUSUG,hambuʔuk,h a m b u ʔ u k
9902,one,TIMUGON MURUT,ditakaw,d i t a k a w
9994,one,TIRURAY,uno,u n o
10086,one,TURKISH,bir,b i r
10178,one,UGARITIC,aXd,a d
10270,one,UMIRAY DUMAGET AGTA,isin,i s i n
10362,one,WARAY WARAY,usa,u s a
10454,one,YAKAN,isaʔ,i s a ʔ
10546,one,YOGAD,tata,t a t a
10638,one,ZAMBOANGUENO,uno,u n o
10730,one,IMOROD,asa,a s a
10822,one,BABUYAN,asa,a s a
10914,one,BISAYA SABAH,,
11006,one,CAPIZNON,,
11098,one,FINALLIG,osa,o s a
11190,one,HILIGAYNON,isa,i s a
11282,one,INABAKNON,,
11374,one,KALAGAN KAAGAN,,
11466,one,KANKANAEY,esE,e s
11558,one,MANDAYAN BOSO,isa,i s a
11650,one,MANDAYAN ISLAM PISO,isa,i s a
11742,one,SINAUNA,isaʔ,i s a ʔ
11834,one,SOUTHERN KALINGA,osa,o s a
59,path,AGTA,dolan,d o l a n
151,path,AKLANON,daxan,d a x a n
243,path,ARTA,didiman,d i d i m a n
335,path,ATTA PAMPLONA,dalan,d a l a n
427,path,BAJAU WEST COAST,lan,l a n
519,path,BALANGAW,dalan,d a l a n
611,path,BALANGINGI SAMA,lan,l a n
703,path,BANTON BANTOANON,,
795,path,BASQUE,basabide,b a s a b i d e
887,path,BATAK PALAWAN,dalan,d a l a n
979,path,BILAAN KORONADAL,dalon,d a l o n
1071,path,BILAAN SARANGANI,dalan,d a l a n
1163,path,BONGGI,,
1255,path,BONTOC GUINAANG,dalan,d a l a n
1347,path,BUHI,dagan,d a g a n
1439,path,BUKIDNON BINUKID,dalan,d a l a n
1531,path,BUTUANON,dan,d a n
1623,path,CAIJIA,ho,h o
1715,path,CEBUANO,dalan,d a l a n
1807,path,CENTRAL TAGBANWA,,
1899,path,CUYONON,dalan,d a l a n
1991,path,DARAGA,dalan,d a l a n
2083,path,DUMAGAT CASIGURAN,dilan,d i l a n
2175,path,DUPANINGAN AGTA,dilan,d i l a n
2267,path,ENGLISH,pE8,p
2359,path,ESKAYAN,rakilan,r a k i l a n
2451,path,ESTONIAN,te,t e
2543,path,FINNISH,tie,t i e
2635,path,FUZHOU CHINESE,lou,l o u
2727,path,GADDANG,dallan,d a ll a n
2819,path,HANUNOO,dalan,d a l a n
2911,path,HIGAONON BINUKID,dalan,d a l a n
3003,path,HUNGARIAN,it,i t
3095,path,IBANAG,dalan,d a l a n
3187,path,IDAAN,dalan,d a l a n
3279,path,IFUGAO AMGANAD,awon,a w o n
3371,path,IFUGAO BATAD,wanti,w a n t i
3463,path,IFUGAO BAYNINAN,awon,a w o n
3555,path,ILOKANO,dalan,d a l a n
3647,path,ILONGOT KAKIDUGEN,bənuwa,b ə n u w a
3739,path,INIBALOI,calan,c a l a n
3831,path,IRANUN,lalan,l a l a n
3923,path,IRIGA,dalan,d a l a n
4015,path,ISNAG,dalen,d a l e n
4107,path,ITAWIT,dElEn,d l n
4199,path,ITNEG BINONGAN,dadan,d a d a n
4291,path,JAPANESE,komiCi,k o m i i
4383,path,KADAZAN,lahan,l a h a n
4475,path,KAGAYANEN,dalan,d a l a n
4567,path,KALAGAN,dalan,d a l a n
4659,path,KALINGA GUINAANG,dalan,d a l a n
4751,path,KALINGA LIMOS,dalan,d a l a n
4843,path,KALLAHAN KAYAPA PROPER,dalan,d a l a n
4935,path,KANKANAY NORTHERN,daʔan,d a ʔ a n
5027,path,KAPAMPANGAN,dalan,d a l a n
5119,path,KINARAY A,,
5211,path,KOREAN,kil,k i l
5303,path,LEGAZPI,dalan,d a l a n
5395,path,LIBON,dalan,d a l a n
5487,path,LIVE,rekriek,r e k r i e k
5579,path,MAMANWA,dalan,d a l a n
5671,path,MANIDE,kanog,k a n o g
5763,path,MANOBO ATA,dalan,d a l a n
5855,path,MANOBO DIBABAWON,daan,d aa n
5947,path,MANOBO ILIANEN,dalan,d a l a n
6039,path,MANOBO KALAMANSIG COTABATO,dalan,d a l a n
6131,path,MANOBO SARANGANI,dalan,d a l a n
6223,path,MANOBO TIGWA,dalan,d a l a n
6315,path,MANOBO WESTERN BUKIDNON,dalan,d a l a n
6407,path,MANSAKA,daran,d a r a n
6499,path,MAPUN,lan,l a n
6591,path,MARANAO,lalan,l a l a n
6683,path,MASBATENYO,dalan,d a l a n
6775,path,MINANGALI LOWER TANUDAN KALINGA,ka8sa,k a s a
6867,path,MOKSHA,jan,j a n
6959,path,MOLBOG,dalan,d a l a n
7051,path,MONGOLIAN,cam,c a m
7143,path,MORO MAGINDANAU,lalan,l a l a n
7235,path,NORTHERN CATANDUANES,daran,d a r a n
7327,path,NORTHERN SORSOGON,dalan,d a l a n
7419,path,OAS,raran,r a r a n
7511,path,PALAWANO BATAK,dalan,d a l a n
7603,path,PANGASINAN,,
7695,path,PANGUTARAN SAMA,,
7787,path,PROTO PALAWAN,dalan,d a l a n
7879,path,QUEZON PALAWAN,dalan,d a l a n
7971,path,ROMBLOMANON 2,dajan,d a j a n
8063,path,SAMAL,laan,l aa n
8155,path,SAMBAL BOTOLAN,daan,d aa n
8247,path,SANGIL SARANGANI ISLANDS,daleŋ,d a l e ŋ
8339,path,SEDANG,troaŋ,t r o a ŋ
8431,path,SIBUTU SOUTHERN SAMA,lan,l a n
8523,path,SOGODNIN BORACAY,dalan,d a l a n
8615,path,SOUTH SAAMI,balka,b a l k a
8707,path,SOUTHERN CATANDUANES,dalan,d a l a n
8799,path,SOUTHERN SORSOGON,dalan,d a l a n
